Player,Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Ebenezer Annan,11.0,8.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Niklas Pyyhtiä,24.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
Luca Gagliano,4.25,3.75,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Dimitrios Keramitsis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nani,12.178571428571429,11.0,1.0714285714285714,0.1785714285714285,0.1785714285714285,0.0357142857142857,1.0357142857142858,0.3571428571428571,0.4642857142857143,0.25,0.1428571428571428,0.0,8.928571428571429,0.1071428571428571,0.3571428571428571
Denis Vavro,23.291666666666668,22.20833333333333,0.9583333333333334,0.75,0.0,0.4166666666666667,0.125,0.1666666666666666,0.0,0.0,0.0,0.0,18.916666666666668,0.125,0.4166666666666667
Andrei Motoc,26.0,23.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
Mario Perrone,10.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
Diego Falcinelli,9.592592592592592,8.777777777777779,0.7777777777777778,0.1111111111111111,0.0,0.037037037037037,0.4259259259259259,0.037037037037037,0.0,0.0,0.0,0.0,6.814814814814815,0.037037037037037,0.3703703703703703
Luca Gemello,35.0,30.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0
Giorgio Cittadini,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Axel Tuanzebe,26.56,25.44,1.08,0.36,0.0,0.12,0.08,0.72,0.0,0.0,0.0,0.0,23.28,0.04,0.2
Luca Stanga,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Bjarki Bjarkason,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Francesco Cassata,19.78688524590164,18.83606557377049,0.8524590163934426,0.1639344262295081,0.0327868852459016,0.3934426229508196,0.8688524590163934,0.5573770491803278,0.1311475409836065,0.0983606557377049,0.0,0.0,14.737704918032788,0.0983606557377049,0.7540983606557377
Luigi Samele,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Paolo Faragò,35.858695652173914,29.25,6.413043478260869,0.5652173913043478,0.0434782608695652,0.2608695652173913,2.5543478260869565,5.815217391304348,0.0326086956521739,0.0,0.0108695652173913,0.0,25.80434782608696,0.1956521739130435,0.967391304347826
Gianluca Pegolo,27.25,17.25,10.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0
Vincenzo Fiorillo,31.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
Mattia Zanotti,12.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Filippo Delli Carri,24.6,20.4,4.0,0.6,0.0,0.0,0.6,3.4,0.0,0.0,0.0,0.0,17.2,0.2,0.8
Sebastien De Maio,33.88372093023256,31.5,2.2906976744186047,1.2790697674418603,0.0,0.4534883720930232,0.1744186046511628,1.0116279069767442,0.0,0.0,0.0,0.0,27.17441860465116,0.0930232558139534,0.3604651162790697
Filippo Distefano,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nicolas Viola,39.5531914893617,34.4468085106383,4.723404255319149,2.5319148936170213,0.1276595744680851,0.6170212765957447,3.191489361702128,0.1063829787234042,1.9787234042553192,0.9361702127659576,0.9361702127659576,0.0212765957446808,29.27659574468085,0.3829787234042553,0.6170212765957447
Freddie Veseli,38.45,34.0,4.35,1.0,0.025,0.325,0.625,3.175,0.175,0.075,0.05,0.0,32.25,0.1,0.475
Marco Modolo,26.83333333333333,25.83333333333333,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,0.1666666666666666,0.1666666666666666
Ibrahima Mbaye,38.26829268292683,29.853658536585368,8.304878048780488,0.9634146341463414,0.0121951219512195,0.0853658536585365,0.5121951219512195,7.341463414634147,0.0,0.0,0.0,0.0,30.47560975609756,0.1097560975609756,0.7682926829268293
Christian Oliva,16.764705882352942,15.882352941176473,0.8235294117647058,0.8235294117647058,0.0294117647058823,0.1176470588235294,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,14.058823529411764,0.0588235294117647,0.3235294117647059
Simone Zaza,11.479674796747968,10.666666666666666,0.6829268292682927,0.032520325203252,0.048780487804878,0.1138211382113821,0.2195121951219512,0.056910569105691,0.0,0.0,0.0,0.0,7.7073170731707314,0.1300813008130081,0.4715447154471545
Adam Obert,17.666666666666668,16.166666666666668,1.1666666666666667,0.3333333333333333,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,11.5,0.3333333333333333,1.1666666666666667
Sergio Romero,35.94117647058823,24.235294117647054,11.647058823529411,2.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41176470588235,0.0588235294117647,0.0
Magnus Warming,5.5,5.5,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.5
Ben Lhassine Kone,37.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0
Edoardo Vergani,3.857142857142857,3.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.2857142857142857
Ebrima Darboe,50.66666666666666,49.66666666666666,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,47.66666666666666,0.0,0.5
Aimar Sher,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0
Fernando Forestieri,9.478260869565217,8.782608695652174,0.6086956521739131,0.1304347826086956,0.0434782608695652,0.0,0.6086956521739131,0.1739130434782608,0.0434782608695652,0.0434782608695652,0.0,0.0,7.304347826086956,0.0869565217391304,0.217391304347826
Kaio Jorge,4.333333333333333,4.222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,3.2222222222222223,0.0,0.1111111111111111
Riccardo Ciervo,6.6,6.2,0.3,0.1,0.0,0.0,0.9,0.1,0.1,0.0,0.1,0.0,4.5,0.1,0.3
Matija Nastasić,25.55555555555556,24.666666666666668,0.7777777777777778,0.6666666666666666,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,22.77777777777778,0.1111111111111111,0.2222222222222222
Suf Podgoreanu,10.6,10.2,0.4,0.0,0.0,0.0,1.4,0.2,0.2,0.0,0.0,0.0,7.8,0.0,0.2
Julian Chabot,36.34090909090909,33.75,2.363636363636364,1.9772727272727275,0.0,0.7045454545454546,0.0681818181818181,0.3863636363636363,0.0,0.0,0.0,0.0,30.431818181818183,0.2272727272727272,0.0909090909090909
Cedric Gondo,11.928571428571429,11.142857142857142,0.7857142857142857,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.3571428571428571
Aleksandar Kolarov,62.86111111111112,51.129629629629626,11.555555555555555,2.2222222222222223,0.0555555555555555,1.0277777777777777,6.212962962962963,7.157407407407407,2.1296296296296298,0.6388888888888888,1.3240740740740742,0.0,48.92592592592592,0.1759259259259259,1.5740740740740742
Aleksandr Kokorin,5.5,5.1,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,4.1,0.0,0.3
Federico Santander,13.059701492537313,12.597014925373134,0.4029850746268656,0.0,0.0149253731343283,0.0,0.3582089552238806,0.0895522388059701,0.0149253731343283,0.0,0.0149253731343283,0.0,8.014925373134329,0.0597014925373134,0.3432835820895522
Bryan Reynolds,25.0,19.83333333333333,5.166666666666667,0.5,0.0,0.1666666666666666,1.1666666666666667,4.666666666666667,0.0,0.0,0.0,0.0,20.666666666666668,0.0,0.3333333333333333
Nikola Maksimović,52.394366197183096,50.0281690140845,2.309859154929577,1.4929577464788732,0.0140845070422535,0.4647887323943662,0.2535211267605634,0.4225352112676056,0.0,0.0,0.0,0.0,47.80281690140845,0.056338028169014,0.352112676056338
Abdoulaye Touré,38.91044776119403,38.45522388059702,0.3507462686567164,0.3208955223880597,0.0671641791044776,0.417910447761194,0.4850746268656716,0.0149253731343283,0.0,0.0,0.0,0.0,31.507462686567163,0.1044776119402985,0.6343283582089553
Mohamed Fares,35.650485436893206,30.135922330097088,5.310679611650485,0.4563106796116505,0.0388349514563106,0.2718446601941747,3.3398058252427183,4.611650485436893,0.2233009708737864,0.0679611650485436,0.029126213592233,0.0,25.37864077669903,0.203883495145631,1.1844660194174756
Martín Cáceres,40.598214285714285,36.05357142857143,4.410714285714286,1.3482142857142858,0.0089285714285714,0.7946428571428571,0.9285714285714286,3.0535714285714284,0.0,0.0,0.0,0.0,32.30357142857143,0.1339285714285714,0.7053571428571429
Ernesto Torregrossa,14.097560975609756,13.390243902439025,0.6097560975609756,0.2439024390243902,0.1219512195121951,0.2682926829268293,0.3170731707317073,0.073170731707317,0.024390243902439,0.0,0.0,0.0,9.146341463414634,0.0975609756097561,0.5853658536585366
Kévin Malcuit,44.01515151515152,37.25757575757576,6.666666666666667,0.7272727272727273,0.0454545454545454,0.1515151515151515,3.015151515151515,5.9393939393939394,0.0,0.0,0.0,0.0,35.06060606060606,0.0909090909090909,1.181818181818182
Lorenzo Tonelli,47.40579710144928,44.15942028985507,3.130434782608696,2.855072463768116,0.0144927536231884,0.4202898550724637,0.0289855072463768,0.144927536231884,0.0,0.0,0.0,0.0,40.31884057971015,0.1159420289855072,0.3768115942028985
Riccardo Calafiori,12.384615384615383,10.153846153846152,2.230769230769231,0.1538461538461538,0.0,0.0,0.2307692307692307,2.076923076923077,0.0,0.0,0.0,0.0,9.23076923076923,0.0,0.6153846153846154
Amadou Diawara,37.73333333333333,36.72,0.9333333333333332,0.8666666666666667,0.1066666666666666,0.2666666666666666,0.0933333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,34.026666666666664,0.08,0.1866666666666666
Borja Mayoral,13.986394557823129,13.142857142857142,0.8231292517006803,0.0340136054421768,0.0408163265306122,0.1904761904761904,0.3401360544217687,0.0816326530612244,0.0204081632653061,0.0068027210884353,0.0,0.0,10.761904761904765,0.0204081632653061,0.4353741496598639
Ramzi Aya,13.5,10.0,3.5,1.0,0.0,0.0,0.5,2.5,0.0,0.0,0.0,0.0,9.5,0.0,0.0
Francesco Di Tacchio,29.72222222222222,26.77777777777778,2.7777777777777777,2.4444444444444446,0.1111111111111111,0.2777777777777778,0.3888888888888889,0.0555555555555555,0.0,0.0,0.0,0.0,23.666666666666668,0.1666666666666666,0.6111111111111112
Boris Radunović,26.83333333333333,17.833333333333332,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.666666666666666,0.0,0.0
Diego Farias,19.67567567567568,18.63963963963964,0.945945945945946,0.1261261261261261,0.0990990990990991,0.1531531531531531,1.0,0.3873873873873873,0.3423423423423423,0.1261261261261261,0.018018018018018,0.0,15.64864864864865,0.09009009009009,0.5585585585585585
Damir Ceter,8.857142857142858,8.571428571428571,0.2857142857142857,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,5.428571428571429,0.0,0.0
Samu Castillejo,22.408,20.144,2.112,0.512,0.096,0.24,2.328,0.408,1.152,0.448,0.288,0.0,17.28,0.152,0.648
Andrea Masiello,53.75892857142857,50.61607142857143,3.017857142857143,1.5535714285714286,0.0089285714285714,1.4642857142857142,0.25,1.4017857142857142,0.0178571428571428,0.0,0.0,0.0,45.67857142857143,0.125,0.4375
Valon Behrami,18.764044943820224,17.84269662921348,0.8539325842696629,0.7078651685393258,0.0337078651685393,0.0674157303370786,0.1123595505617977,0.146067415730337,0.0,0.0,0.0,0.0,15.134831460674157,0.0674157303370786,0.3146067415730337
Aleksander Buksa,3.75,3.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.25
Kingsley Michael,27.666666666666668,26.33333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,24.666666666666668,0.0,0.0
Luca Lezzerini,33.166666666666664,22.0,11.166666666666666,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.83333333333333,0.0,0.0
David Schnegg,21.75,17.5,4.25,0.0,0.25,0.25,0.75,4.25,0.0,0.0,0.0,0.0,14.25,0.0,0.0
Adrien Silva,39.83695652173913,37.57608695652174,2.1630434782608696,1.7065217391304348,0.0434782608695652,0.5978260869565217,0.4891304347826087,0.1304347826086956,0.1739130434782608,0.0434782608695652,0.0869565217391304,0.0,33.69565217391305,0.0978260869565217,0.4565217391304347
Luca Vignali,52.95652173913044,44.73913043478261,8.08695652173913,0.9565217391304348,0.0434782608695652,0.3043478260869565,1.565217391304348,7.0,0.0869565217391304,0.0,0.0,0.0,41.91304347826087,0.1304347826086956,0.9565217391304348
Samuel Mráz,6.75,6.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.125
Ebrima Colley,10.974358974358974,10.461538461538462,0.4358974358974359,0.0769230769230769,0.0769230769230769,0.0256410256410256,0.7692307692307693,0.0769230769230769,0.1282051282051282,0.0512820512820512,0.0512820512820512,0.0,7.743589743589744,0.0769230769230769,0.4102564102564102
Gabriele Zappa,32.57627118644068,26.6271186440678,5.88135593220339,0.5254237288135594,0.0,0.0508474576271186,1.5932203389830508,5.3559322033898304,0.0,0.0,0.0,0.0,24.694915254237287,0.0677966101694915,1.0
Diego Godín,44.16393442622951,41.68852459016394,2.295081967213114,2.114754098360656,0.040983606557377,0.221311475409836,0.0983606557377049,0.0983606557377049,0.0,0.0,0.0,0.0,37.05737704918032,0.180327868852459,0.2786885245901639
Kevin Strootman,40.24390243902439,38.170731707317074,1.902439024390244,1.2764227642276422,0.1219512195121951,0.1626016260162601,0.7642276422764228,0.4227642276422764,0.2032520325203252,0.048780487804878,0.0975609756097561,0.0,33.19512195121951,0.1707317073170731,0.5528455284552846
Erick Pulgar,47.93233082706767,41.53383458646616,6.24812030075188,3.045112781954887,0.1052631578947368,0.6466165413533834,3.5413533834586466,0.1428571428571428,2.56390977443609,1.0225563909774436,1.105263157894737,0.0075187969924812,38.62406015037594,0.150375939849624,0.7744360902255639
Gaetano Castrovilli,27.1123595505618,25.741573033707866,1.2134831460674158,0.5393258426966292,0.1123595505617977,0.449438202247191,1.2696629213483146,0.2696629213483146,0.3033707865168539,0.1011235955056179,0.1685393258426966,0.0,20.84269662921348,0.1573033707865168,0.9101123595505618
Cristian Molinaro,46.07142857142857,37.04761904761905,8.952380952380953,0.9523809523809524,0.0,0.3333333333333333,2.071428571428572,8.0,0.0,0.0,0.0,0.0,34.88095238095238,0.0714285714285714,1.3095238095238095
Nicolas Galazzi,8.0,6.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Jacopo Dezi,27.5,24.75,2.5,0.0,0.25,0.25,1.75,0.0,1.5,0.25,0.25,0.0,22.75,0.25,0.25
Daan Heymans,13.714285714285714,13.142857142857142,0.5714285714285714,0.2857142857142857,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,11.285714285714286,0.0,0.2857142857142857
Arnór Sigurðsson,5.888888888888889,5.444444444444445,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,4.333333333333333,0.1111111111111111,0.0
Francesco Di Mariano,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
Francesco Forte,6.25,5.916666666666667,0.3333333333333333,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0833333333333333
Kostas Manolas,48.96491228070175,46.92105263157895,1.973684210526316,1.7280701754385963,0.0,0.4298245614035088,0.0087719298245614,0.087719298245614,0.0,0.0,0.0,0.0,44.25438596491228,0.0701754385964912,0.131578947368421
Aaron Ramsey,35.4070796460177,34.04424778761062,1.168141592920354,0.5575221238938053,0.1592920353982301,0.2831858407079646,0.8495575221238938,0.2920353982300885,0.2743362831858407,0.1061946902654867,0.1061946902654867,0.0,29.699115044247787,0.1946902654867256,0.6902654867256637
Marvin Zeegelaar,31.546666666666667,26.346666666666668,5.133333333333334,0.32,0.0133333333333333,0.0533333333333333,1.48,4.786666666666667,0.0133333333333333,0.0,0.0133333333333333,0.0,24.453333333333333,0.0666666666666666,0.8533333333333334
Samir Santos,40.55072463768116,36.68115942028985,3.731884057971015,1.2536231884057971,0.0072463768115942,0.1594202898550724,0.5507246376811594,2.449275362318841,0.0072463768115942,0.0,0.0072463768115942,0.0,33.31884057971015,0.1376811594202898,0.5144927536231884
Jens Stryger Larsen,43.75352112676056,36.971830985915496,6.640845070422535,0.5845070422535211,0.028169014084507,0.1690140845070422,2.105633802816901,5.971830985915493,0.0845070422535211,0.0492957746478873,0.028169014084507,0.0070422535211267,33.7887323943662,0.1408450704225352,0.8802816901408451
Stefano Okaka,14.744444444444444,13.71111111111111,0.9444444444444444,0.0333333333333333,0.0555555555555555,0.0555555555555555,0.1555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,10.922222222222222,0.0888888888888888,0.5222222222222223
Stefan Strandberg,48.18181818181818,43.45454545454545,4.727272727272728,4.363636363636363,0.0,0.4545454545454545,0.3636363636363636,0.2727272727272727,0.0,0.0,0.0,0.0,39.27272727272727,0.0,0.3636363636363636
Andrea Schiavone,17.357142857142858,14.714285714285714,2.642857142857143,1.0714285714285714,0.0,0.2142857142857142,2.071428571428572,0.1428571428571428,1.4285714285714286,0.4285714285714285,0.9285714285714286,0.0,14.214285714285714,0.0,0.2142857142857142
Paweł Jaroszyński,34.48837209302326,27.0,7.093023255813954,0.6976744186046512,0.0232558139534883,0.1627906976744186,3.0930232558139537,6.162790697674419,0.2325581395348837,0.0930232558139534,0.0930232558139534,0.0232558139534883,22.44186046511628,0.3953488372093023,1.186046511627907
Wajdi Kechrida,19.58823529411765,17.176470588235293,2.3529411764705883,0.0588235294117647,0.0,0.0588235294117647,1.8823529411764703,1.8823529411764703,0.4117647058823529,0.0588235294117647,0.3529411764705882,0.0,14.176470588235292,0.0588235294117647,0.5882352941176471
Luka Bogdan,22.33333333333333,20.0,2.1666666666666665,1.0,0.0,0.0,0.1666666666666666,1.1666666666666667,0.0,0.0,0.0,0.0,15.5,0.1666666666666666,0.3333333333333333
Leonardo Capezzi,33.68181818181818,31.681818181818183,1.9545454545454544,1.3636363636363635,0.0454545454545454,0.3181818181818182,1.0,0.0909090909090909,0.5,0.2727272727272727,0.1363636363636363,0.0,27.681818181818183,0.0454545454545454,0.1818181818181818
Simeon Nwankwo,15.0,13.55,1.4375,0.0,0.025,0.0375,0.1,0.025,0.0,0.0,0.0,0.0,10.9125,0.0125,0.6125
Andreas Skov Olsen,18.914285714285715,16.928571428571427,1.8857142857142857,0.2428571428571428,0.0142857142857142,0.1142857142857142,2.271428571428572,0.7,0.9285714285714286,0.5428571428571428,0.0714285714285714,0.0,14.0,0.1,0.3857142857142857
Sydney van Hooijdonk,4.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.0
Pepe Reina,34.66326530612245,25.989795918367346,8.561224489795919,2.3877551020408165,0.0,0.1428571428571428,0.0,0.010204081632653,0.0,0.0,0.0,0.0,27.90816326530612,0.1122448979591836,0.0
Anderson Lima,5.7,5.3,0.3,0.1,0.0,0.0,0.3,0.0,0.2,0.1,0.1,0.0,4.4,0.1,0.0
Raúl Moro,6.769230769230769,6.384615384615385,0.3846153846153846,0.0769230769230769,0.0,0.0,0.1538461538461538,0.2307692307692307,0.0,0.0,0.0,0.0,5.769230769230769,0.0,0.0769230769230769
Vedat Muriqi,16.09090909090909,15.833333333333334,0.2272727272727272,0.0151515151515151,0.0606060606060606,0.0606060606060606,0.2272727272727272,0.0,0.0,0.0,0.0,0.0,9.56060606060606,0.0303030303030303,0.5454545454545454
Giovanni Crociata,8.5,7.785714285714286,0.7142857142857143,0.0,0.0714285714285714,0.0714285714285714,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.0,0.0,5.928571428571429,0.0,0.1428571428571428
Leonardo Mancuso,9.625,8.375,1.25,0.0,0.0,0.0,0.625,0.125,0.0,0.0,0.0,0.0,6.375,0.0,0.125
Ivor Pandur,24.285714285714285,17.285714285714285,6.857142857142857,1.5714285714285714,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,15.571428571428571,0.1428571428571428,0.0
Nikola Kalinić,9.8125,8.71875,1.0416666666666667,0.03125,0.0208333333333333,0.03125,0.03125,0.0416666666666666,0.0,0.0,0.0,0.0,7.270833333333333,0.0520833333333333,0.4583333333333333
Laurens Serpe,31.0,30.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0
Davide Biraschi,41.39252336448598,35.83177570093458,5.317757009345795,1.2149532710280373,0.0186915887850467,0.1121495327102803,1.411214953271028,4.009345794392523,0.0,0.0,0.0,0.0,29.88785046728972,0.2429906542056074,0.97196261682243
Zinho Vanheusden,30.071428571428573,28.285714285714285,1.7142857142857142,1.5,0.0,0.0714285714285714,0.3571428571428571,0.2142857142857142,0.0,0.0,0.0,0.0,23.785714285714285,0.0714285714285714,0.2857142857142857
Stefano Sabelli,49.395348837209305,38.16279069767442,10.976744186046512,1.4883720930232558,0.0465116279069767,0.4418604651162791,2.2790697674418605,9.465116279069768,0.0232558139534883,0.0,0.0232558139534883,0.0,35.06976744186046,0.2558139534883721,1.302325581395349
Flavio Junior Bianchi,11.0,10.714285714285714,0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,8.571428571428571,0.0,0.0
Andrea Favilli,8.702702702702704,7.918918918918919,0.7567567567567568,0.054054054054054,0.027027027027027,0.1351351351351351,0.054054054054054,0.081081081081081,0.0,0.0,0.0,0.0,6.054054054054054,0.027027027027027,0.2702702702702703
Goran Pandev,16.115107913669064,15.388489208633093,0.6187050359712231,0.0359712230215827,0.158273381294964,0.1294964028776978,0.3741007194244604,0.1007194244604316,0.0071942446043165,0.0071942446043165,0.0,0.0,11.892086330935252,0.1079136690647482,0.5899280575539568
Daniele Padelli,31.0,22.714285714285715,8.285714285714286,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.857142857142858,0.0,0.0
Simone Pafundi,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
Riccardo Pinzi,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Leal,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanner Tessmann,11.35,10.95,0.3,0.25,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,8.2,0.1,0.35
Hilmir Mikaelsson,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Maya Yoshida,38.50413223140496,37.082644628099175,1.2975206611570247,1.0578512396694215,0.0165289256198347,0.4297520661157025,0.0578512396694214,0.2231404958677686,0.0,0.0,0.0,0.0,31.98347107438017,0.1239669421487603,0.2396694214876033
Felipe Caicedo,11.025641025641026,10.786324786324789,0.1794871794871795,0.017094017094017,0.0598290598290598,0.017094017094017,0.0085470085470085,0.0427350427350427,0.0,0.0,0.0,0.0,8.188034188034187,0.0598290598290598,0.2649572649572649
Giacomo Satalino,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Federico Peluso,40.62025316455696,35.31645569620253,5.113924050632911,1.2784810126582278,0.0253164556962025,0.1518987341772152,0.8354430379746836,3.721518987341772,0.0,0.0,0.0,0.0,32.64556962025316,0.189873417721519,0.6708860759493671
Davide Marfella,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Petar Zovko,10.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
Aurélien Nguiamba,11.333333333333334,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Carlo Pinsoglio,13.2,9.4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0
Alessandro Berardi,20.5,13.5,7.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0
Daniel Bessa,26.66346153846154,25.08653846153846,1.4711538461538465,0.3942307692307692,0.0769230769230769,0.1826923076923076,1.1442307692307692,0.25,0.5192307692307693,0.1826923076923076,0.2019230769230769,0.0,21.557692307692307,0.1057692307692307,0.6826923076923077
Dimitrije Kamenović,20.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
Josip Iličić,36.63970588235294,33.30882352941177,3.2058823529411766,0.9632352941176472,0.3088235294117647,0.8308823529411765,2.919117647058824,0.3676470588235294,1.6029411764705883,0.6323529411764706,0.6985294117647058,0.0220588235294117,27.75735294117647,0.125,1.0955882352941178
Nicola Bagnolini,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Bardi,24.6,15.0,9.4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.2,0.0
Wisdom Amey,17.0,14.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0
Riccardo Stivanello,12.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
Luis Binks,22.53333333333333,21.133333333333333,1.2666666666666666,1.2,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,18.066666666666663,0.1333333333333333,0.2
Kacper Urbanski,14.0,14.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0
Antonio Raimondo,5.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5
Adrian Šemper,33.42857142857143,21.0,12.142857142857142,3.7142857142857135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.428571428571427,0.2857142857142857,0.0
