Tournament,Player,Number,Nation,Pos,Age,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA,GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_Prog,Passes_Succ,Dribbles_Att
La Liga,Aleksandar Trajkovski,17.0,mk MKD,CM,26,23.571428571428573,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,14.785714285714286,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.04285714285714286,0.04285714285714286,0.08571428571428572,1.7857142857142858,0.07142857142857142,8.714285714285714,11.714285714285714,69.82857142857144,0.5,0.5714285714285714,0.9285714285714286
La Liga,Álex Alegría,10.0,es ESP,FW,26,36.541666666666664,0.0,0.0,0.0,0.0,0.7083333333333334,0.16666666666666666,0.041666666666666664,0.0,14.791666666666666,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.049999999999999996,0.049999999999999996,0.025000000000000005,0.6666666666666666,0.08333333333333333,6.416666666666667,9.583333333333334,64.64166666666667,0.2916666666666667,0.2916666666666667,0.6666666666666666
La Liga,Miguel Ángel Moyá,13.0,es ESP,GK,35,88.60606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,38.45454545454545,0.030303030303030304,0.12121212121212122,0.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,28.272727272727273,35.93939393939394,78.45454545454545,0.0,0.09090909090909091,0.09090909090909091
La Liga,Ezequiel Garay,24.0,ar ARG,CB,32,86.16923076923077,0.03076923076923077,0.0,0.0,0.0,0.4,0.15384615384615385,0.16923076923076924,0.0,56.12307692307692,0.7692307692307693,0.8307692307692308,1.0923076923076922,0.04307692307692308,0.04307692307692308,0.013846153846153847,0.4,0.015384615384615385,40.01538461538462,46.95384615384615,84.21846153846154,2.0,0.03076923076923077,0.03076923076923077
La Liga,David Costas,3.0,es ESP,CB,24,71.95238095238095,0.0,0.0,0.0,0.0,0.14285714285714285,0.047619047619047616,0.23809523809523808,0.0,50.095238095238095,1.380952380952381,1.2380952380952381,0.7142857142857143,0.014285714285714287,0.014285714285714287,0.0,0.23809523809523808,0.0,37.19047619047619,42.285714285714285,85.6047619047619,1.5238095238095237,0.047619047619047616,0.14285714285714285
La Liga,Pione Sisto,11.0,dk DEN,AM,24,53.15,0.1125,0.125,0.0,0.0,1.25,0.525,0.05,0.0,31.1125,0.4875,0.2625,0.4375,0.09500000000000001,0.09500000000000001,0.08249999999999999,1.9375,0.2375,19.75,24.7,81.01125000000002,1.625,1.5625,2.55
La Liga,Pape Cheikh Diop,24.0,sn SEN,DM,22,43.857142857142854,0.0,0.02040816326530612,0.0,0.0,0.24489795918367346,0.02040816326530612,0.2857142857142857,0.02040816326530612,26.122448979591837,0.7142857142857143,0.2653061224489796,0.4897959183673469,0.0163265306122449,0.0163265306122449,0.022448979591836737,0.9183673469387755,0.10204081632653061,19.591836734693878,22.448979591836736,86.91632653061224,1.4081632653061225,0.46938775510204084,0.6530612244897959
La Liga,Losada,36.0,es ESP,FW,18,6.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,7.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,3.5,6.0,61.150000000000006,0.0,0.0,0.0
La Liga,Gabriel Fernández,19.0,uy URU,FW,25,28.05,0.05,0.05,0.0,0.0,0.35,0.15,0.25,0.05,8.55,0.05,0.1,0.25,0.030000000000000006,0.030000000000000006,0.01,0.2,0.05,3.4,5.35,61.36,0.35,0.35,0.6
La Liga,Beñat Etxebarria,7.0,es ESP,DM,32,57.17741935483871,0.016129032258064516,0.06451612903225806,0.0,0.0,0.532258064516129,0.12903225806451613,0.1774193548387097,0.0,41.403225806451616,1.3064516129032258,0.9032258064516129,0.4838709677419355,0.012903225806451611,0.012903225806451611,0.09838709677419354,2.2096774193548385,0.16129032258064516,29.516129032258064,37.145161290322584,81.20967741935485,2.9838709677419355,0.24193548387096775,0.45161290322580644
La Liga,Aritz Aduriz,20.0,es ESP,FW,38,49.298507462686565,0.1791044776119403,0.014925373134328358,0.07462686567164178,0.11940298507462686,1.1791044776119404,0.5074626865671642,0.1791044776119403,0.0,16.328358208955223,0.26865671641791045,0.04477611940298507,0.11940298507462686,0.2432835820895522,0.15373134328358207,0.028358208955223885,0.835820895522388,0.04477611940298507,7.686567164179104,12.134328358208956,63.04477611940298,0.6268656716417911,0.3283582089552239,0.5223880597014925
La Liga,Jokin Ezkieta,13.0,es ESP,GK,24,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,88.0,0.0,0.0,0.0
La Liga,Alejandro Blesa,27.0,es ESP,CM,19,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7.5,8.5,80.0,0.0,0.0,0.0
La Liga,Kiko Olivas,4.0,es ESP,CB,32,82.93333333333334,0.02666666666666667,0.0,0.0,0.0,0.2,0.06666666666666667,0.12,0.0,45.12,1.16,1.52,0.84,0.041333333333333326,0.04,0.002666666666666667,0.44,0.013333333333333334,31.866666666666667,36.53333333333333,86.51733333333334,1.5466666666666666,0.37333333333333335,0.41333333333333333
La Liga,José Antonio Miranda,32.0,gq EQG,LB,22,6.5,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,5.0,0.0,0.0,0.25,0.025,0.025,0.0,0.25,0.0,2.25,4.0,50.0,0.0,0.0,0.0
La Liga,Sabit Abdulai,35.0,gh GHA,DM,21,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,6.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,4.666666666666667,23.333333333333332,0.3333333333333333,0.3333333333333333,0.6666666666666666
La Liga,Cheick Doukouré,25.0,ci CIV,CM,28,41.17142857142857,0.02857142857142857,0.0,0.0,0.0,0.5714285714285714,0.05714285714285714,0.17142857142857143,0.0,18.285714285714285,1.4857142857142858,0.5714285714285714,0.7714285714285715,0.03428571428571429,0.03428571428571429,0.011428571428571429,0.5142857142857142,0.02857142857142857,10.8,13.514285714285714,78.31142857142858,0.8571428571428571,0.11428571428571428,0.17142857142857143
La Liga,Burgui,18.0,es ESP,RM,27,38.857142857142854,0.047619047619047616,0.0,0.0,0.0,0.5476190476190477,0.14285714285714285,0.047619047619047616,0.0,17.714285714285715,0.4523809523809524,0.16666666666666666,0.21428571428571427,0.03095238095238096,0.03095238095238096,0.047619047619047616,1.7857142857142858,0.14285714285714285,10.666666666666666,14.238095238095237,74.71904761904761,1.5238095238095237,0.6428571428571429,1.1666666666666667
La Liga,Moussa Dembélé,19.0,fr FRA,FW,24,63.1219512195122,0.44715447154471544,0.08130081300813008,0.08130081300813008,0.0975609756097561,2.252032520325203,0.926829268292683,0.11382113821138211,0.0,21.609756097560975,0.3983739837398374,0.17073170731707318,0.4146341463414634,0.4650406504065041,0.3886178861788619,0.0869918699186992,1.6910569105691058,0.2601626016260163,9.024390243902438,12.934959349593496,67.40894308943089,0.6341463414634146,0.7398373983739838,1.4471544715447155
La Liga,Ricard,29.0,es ESP,RB,20,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,14.0,19.0,73.7,0.0,0.0,0.0
La Liga,Ibai Gómez,7.0,es ESP,RW,31,56.947916666666664,0.10416666666666667,0.11458333333333333,0.010416666666666666,0.020833333333333332,1.2708333333333333,0.4166666666666667,0.010416666666666666,0.0,30.125,0.5208333333333334,0.3125,0.4270833333333333,0.10416666666666667,0.08750000000000002,0.12083333333333335,1.9791666666666667,0.20833333333333334,16.083333333333332,24.25,65.38437499999999,1.3333333333333333,0.78125,1.5
La Liga,Álex Martín,37.0,es ESP,RB,23,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,15.5,20.5,71.5,1.0,0.0,0.0
La Liga,Francisco Reis Ferreira,6.0,pt POR,CB,23,60.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.666666666666668,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.333333333333332,26.333333333333332,55.93333333333334,1.0,0.0,0.0
La Liga,Miguel Ángel Rubio,30.0,es ESP,CB,22,54.666666666666664,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,29.333333333333332,0.0,1.0,0.6666666666666666,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,14.0,21.333333333333332,59.06666666666666,1.0,0.0,0.0
La Liga,Facundo Ferreyra,12.0,ar ARG,FW,29,28.55263157894737,0.07894736842105263,0.0,0.0,0.0,0.4473684210526316,0.21052631578947367,0.23684210526315788,0.02631578947368421,8.894736842105264,0.47368421052631576,0.10526315789473684,0.3157894736842105,0.08684210526315789,0.08684210526315789,0.010526315789473684,0.42105263157894735,0.02631578947368421,3.6052631578947367,5.7105263157894735,61.00263157894735,0.21052631578947367,0.07894736842105263,0.10526315789473684
La Liga,Ivan Šaponjić,12.0,rs SRB,"FW,RW",23,35.81818181818182,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,1.0,0.45454545454545453,0.18181818181818182,0.0,11.727272727272727,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.22727272727272727,0.16363636363636364,0.0,1.0,0.0,5.363636363636363,7.545454545454546,58.50909090909091,0.2727272727272727,0.45454545454545453,0.6363636363636364
La Liga,Yoel,13.0,es ESP,GK,32,84.54545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.27272727272727,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,16.363636363636363,31.727272727272727,52.63636363636363,0.0,0.0,0.0
La Liga,Oriol Rey,29.0,es ESP,DM,22,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,83.3,3.0,0.0,0.0
La Liga,Mamor Niang,39.0,sn SEN,"RM,FW",18,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,4.0,4.0,100.0,0.0,1.0,1.0
La Liga,Marc Baró,27.0,es ESP,LB,21,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,2.0,2.0,1.0,0.0,0.0,0.1,4.0,0.0,11.0,19.0,57.9,0.0,1.0,1.0
La Liga,Nieto,33.0,es ESP,FW,22,7.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,3.0,0.5,0.0,0.0,0.05,0.05,0.1,0.5,0.0,1.5,1.5,100.0,0.0,0.0,0.0
La Liga,Aarón Martín,19.0,es ESP,LB,23,85.3921568627451,0.0,0.058823529411764705,0.0,0.0,0.19607843137254902,0.058823529411764705,0.13725490196078433,0.0,52.411764705882355,1.7647058823529411,1.2156862745098038,0.803921568627451,0.00392156862745098,0.00392156862745098,0.06666666666666668,1.4509803921568627,0.11764705882352941,33.88235294117647,44.666666666666664,74.92156862745097,1.8235294117647058,1.0196078431372548,1.5098039215686274
La Liga,Jony Álamo,37.0,es ESP,CM,19,73.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,16.0,87.5,0.0,4.0,4.0
La Liga,Kuki,27.0,es ESP,RM,22,15.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0,4.5,78.55,0.0,0.0,0.0
La Liga,Sergio Benito,41.0,es ESP,RW,21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Liga,Stephane Keller,39.0,cm CMR,CB,19,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,84.6,0.0,0.0,1.0
La Liga,Alfon,36.0,es ESP,LM,21,17.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,11.0,0.0,0.0,0.0,0.05,0.05,0.05,0.5,0.0,8.0,8.0,100.0,0.5,0.5,1.0
La Liga,Jordan Holsgrove,39.0,sct SCO,CM,21,29.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,24.2,1.2,0.4,0.4,0.02,0.02,0.0,0.4,0.0,18.0,20.8,85.16,0.2,0.2,0.4
La Liga,Giorgi Kochorashvili,43.0,ge GEO,LM,21,6.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,3.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.5,3.25,47.925,0.25,0.0,0.0
La Liga,Sergio Cubero Ezcurra,31.0,es ESP,AM,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Liga,Guillem Molina,31.0,es ESP,CB,20,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,41.5,0.5,2.0,0.5,0.0,0.0,0.0,0.5,0.0,28.0,34.5,80.15,0.0,1.5,2.0
La Liga,Rubén Yáñez,1.0,es ESP,GK,27,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,28.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,16.4,27.3,60.44,0.0,0.0,0.0
La Liga,Álex Millán,40.0,es ESP,FW,21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
La Liga,Lauti,38.0,uy URU,FW,19,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Liga,John Joe,38.0,ie IRL,FW,17,10.833333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,5.666666666666667,0.3333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,1.5,3.1666666666666665,45.833333333333336,0.16666666666666666,0.0,0.0
La Liga,Edgar Sevikyan,44.0,ru RUS,RM,19,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,1.0,1.0
La Liga,Ángel,41.0,es ESP,GK,18,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,31.0,45.2,0.0,0.0,0.0
La Liga,Pepe,28.0,es ESP,CB,20,84.33333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,35.333333333333336,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,0.0,0.03333333333333333,1.0,0.3333333333333333,14.333333333333334,26.333333333333332,53.833333333333336,0.3333333333333333,0.0,0.0
La Liga,Kingsley Fobi,44.0,gh GHA,RB,22,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,63.6,0.0,0.0,0.0
La Liga,Juan Brunet,36.0,ar ARG,DM,22,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,91.65,0.5,0.0,0.0
La Liga,Álvaro Bravo,37.0,es ESP,AM,22,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,88.9,1.0,0.0,0.0
La Liga,Dani Plomer,38.0,es ESP,RW,21,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0
La Liga,Pedro Alcalá,19.0,es ESP,CB,31,75.34782608695652,0.043478260869565216,0.021739130434782608,0.0,0.0,0.5434782608695652,0.13043478260869565,0.32608695652173914,0.0,40.891304347826086,1.065217391304348,1.434782608695652,1.0217391304347827,0.05,0.05,0.015217391304347825,0.45652173913043476,0.021739130434782608,23.891304347826086,31.434782608695652,70.97826086956523,1.4782608695652173,0.21739130434782608,0.2391304347826087
La Liga,Idrissa Doumbia,2.0,ci CIV,CM,22,33.869565217391305,0.0,0.0,0.0,0.0,0.17391304347826086,0.0,0.17391304347826086,0.0,20.869565217391305,0.6521739130434783,0.30434782608695654,0.2608695652173913,0.013043478260869565,0.013043478260869565,0.004347826086956522,0.34782608695652173,0.0,16.608695652173914,18.043478260869566,85.83478260869566,0.8695652173913043,0.5217391304347826,0.5652173913043478
La Liga,Abdoulay Diaby,21.0,ml MLI,CB,29,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0,2.0,0.3,0.3,0.1,2.0,1.0,5.0,10.0,50.0,0.0,0.0,1.0
La Liga,Aritz Arambarri,33.0,es ESP,RB,22,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,19.0,68.4,2.0,0.0,1.0
La Liga,Rubén Blanco,13.0,es ESP,GK,25,88.80392156862744,0.0,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.0196078431372549,35.872549019607845,0.0196078431372549,0.049019607843137254,0.0196078431372549,0.0,0.0,0.00196078431372549,0.08823529411764706,0.0,21.764705882352942,33.3235294117647,65.68529411764708,0.00980392156862745,0.0,0.0
La Liga,Tomás Tavares,37.0,pt POR,RM,19,21.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,5.666666666666667,7.0,78.06666666666666,0.3333333333333333,0.0,0.0
La Liga,Nano,23.0,es ESP,FW,25,28.8,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.0,9.5,0.7,0.0,0.4,0.1,0.1,0.0,0.6,0.0,3.7,6.2,55.67999999999999,0.5,0.2,0.5
La Liga,Saidy Janko,18.0,gm GAM,RB,25,66.05,0.0,0.025,0.0,0.0,0.2,0.075,0.225,0.0,42.75,1.55,0.8,0.75,0.0125,0.0125,0.03,1.025,0.05,26.475,35.275,69.49,1.325,1.3,1.8
La Liga,Tomáš Vaclík,1.0,cz CZE,GK,31,89.36619718309859,0.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,31.183098591549296,0.0,0.0,0.0,0.0,0.0,0.0,0.09859154929577464,0.0,19.64788732394366,29.253521126760564,67.89295774647887,0.028169014084507043,0.014084507042253521,0.014084507042253521
La Liga,Jeison Lucumí,20.0,co COL,AM,25,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.0,5.5,36.35,0.0,0.5,1.5
La Liga,Adrián Marín,17.0,es ESP,WB,23,49.628571428571426,0.0,0.02857142857142857,0.0,0.0,0.2,0.0,0.14285714285714285,0.0,27.885714285714286,1.3428571428571427,0.8285714285714286,0.6285714285714286,0.03142857142857143,0.03142857142857143,0.014285714285714285,0.7142857142857143,0.11428571428571428,15.114285714285714,21.8,61.817142857142855,1.5714285714285714,0.42857142857142855,1.0
La Liga,Koke Vegas,1.0,es ESP,GK,25,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,28.8,68.17999999999999,0.0,0.0,0.0
La Liga,Victor Mollejo,26.0,es ESP,CM,19,17.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,9.375,0.25,0.0,0.0,0.0125,0.0125,0.0125,0.875,0.0,5.375,7.5,62.2875,0.125,0.25,0.75
La Liga,Jairo Izquierdo,25.0,es ESP,LM,26,42.56666666666667,0.03333333333333333,0.0,0.0,0.0,0.3333333333333333,0.1,0.13333333333333333,0.0,19.033333333333335,0.7,0.4666666666666667,0.23333333333333334,0.02,0.02,0.023333333333333334,0.6,0.0,10.9,15.2,68.35333333333334,0.4,0.4666666666666667,0.7666666666666667
La Liga,Sergio Carreira,34.0,es ESP,RB,20,86.33333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,47.666666666666664,1.0,0.3333333333333333,0.6666666666666666,0.26666666666666666,0.26666666666666666,0.03333333333333333,0.6666666666666666,0.0,29.666666666666668,40.333333333333336,73.56666666666666,2.3333333333333335,0.0,0.3333333333333333
La Liga,Miguel Rodríguez,32.0,es ESP,LW,17,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.75,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.75,4.25,72.225,0.25,0.25,0.25
La Liga,Juan Sánchez Miño,3.0,ar ARG,WB,30,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,36.666666666666664,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.0,0.0,0.011111111111111112,0.3333333333333333,0.0,26.666666666666668,32.111111111111114,83.56666666666666,0.4444444444444444,0.5555555555555556,0.8888888888888888
La Liga,Modibo Sagnan,15.0,fr FRA,CB,21,38.875,0.0,0.0,0.0,0.0,0.3125,0.0625,0.1875,0.0,28.75,0.75,0.375,0.4375,0.037500000000000006,0.037500000000000006,0.018750000000000003,0.375,0.0,21.1875,24.1875,84.525,0.9375,0.25,0.375
La Liga,Eñaut Mendía,28.0,es ESP,RW,21,61.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,36.4,0.0,0.0,0.0
La Liga,Jon Ander Garrido,5.0,es ESP,CM,30,34.78260869565217,0.0,0.0,0.0,0.0,0.21739130434782608,0.043478260869565216,0.043478260869565216,0.0,13.91304347826087,0.782608695652174,0.6086956521739131,0.5217391304347826,0.008695652173913044,0.008695652173913044,0.004347826086956522,0.43478260869565216,0.08695652173913043,7.826086956521739,10.0,64.43913043478261,0.6956521739130435,0.08695652173913043,0.13043478260869565
La Liga,Kenan Kodro,19.0,ba BIH,DM,27,25.7,0.075,0.0,0.025,0.025,0.375,0.125,0.05,0.0,8.575,0.1,0.05,0.1,0.065,0.045,0.005,0.35,0.125,4.325,6.4,71.10499999999999,0.025,0.225,0.425
La Liga,Iñigo Vicente,26.0,es ESP,FW,22,17.333333333333332,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,20.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,2.6666666666666665,0.0,14.333333333333334,20.0,74.43333333333334,1.6666666666666667,1.0,1.3333333333333333
La Liga,Toño,3.0,es ESP,LB,30,79.35384615384615,0.015384615384615385,0.1076923076923077,0.0,0.0,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.0,50.36923076923077,0.9076923076923077,0.6153846153846154,0.6923076923076923,0.02,0.02,0.07076923076923076,1.5538461538461539,0.16923076923076924,32.98461538461538,43.07692307692308,73.85384615384616,2.169230769230769,1.353846153846154,2.3230769230769233
La Liga,Franco Vázquez,22.0,ar ARG,LW,31,48.90909090909091,0.1,0.09090909090909091,0.0,0.0,1.0909090909090908,0.2545454545454545,0.17272727272727273,0.00909090909090909,31.818181818181817,1.0909090909090908,0.4090909090909091,0.5454545454545454,0.11,0.11,0.08727272727272727,1.7272727272727273,0.17272727272727273,19.636363636363637,25.3,77.60727272727274,2.190909090909091,0.8818181818181818,1.4636363636363636
La Liga,Ramón Folch,4.0,es ESP,CM,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La Liga,Youssouf Koné,18.0,ml MLI,"LB,FW",25,66.26229508196721,0.0,0.03278688524590164,0.0,0.0,0.29508196721311475,0.06557377049180328,0.14754098360655737,0.03278688524590164,47.0,2.2950819672131146,1.0491803278688525,0.7540983606557377,0.006557377049180328,0.006557377049180328,0.029508196721311476,1.1639344262295082,0.13114754098360656,31.065573770491802,39.18032786885246,75.27540983606556,2.5245901639344264,0.819672131147541,1.2622950819672132
