Player,Touches_Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Touches_Live,Dribbles_Succ,Dribbles_Att,Dribbles_Succ%,Dribbles_Mis,Dribbles_Dis,Receiving_Rec,Receiving_Prog
Max Kruse,49.644067796610166,0.2288135593220339,3.067796610169492,26.5,20.635593220338983,2.415254237288136,49.52542372881356,0.8559322033898306,1.4830508474576272,38.35169491525424,1.805084745762712,0.9322033898305084,36.91525423728814,5.957627118644068
Ridle Baku,51.05343511450382,1.83206106870229,12.931297709923664,23.587786259541986,15.114503816793894,1.534351145038168,51.05343511450382,0.9541984732824428,1.916030534351145,38.347328244274806,1.5954198473282444,0.8091603053435115,30.229007633587788,3.0229007633587788
Sebastiaan Bornauw,50.78651685393258,7.123595505617978,29.43820224719101,20.03370786516854,1.5730337078651686,0.9325842696629212,50.78651685393258,0.1910112359550561,0.2921348314606741,16.853932584269664,0.2921348314606741,0.1011235955056179,31.528089887640448,0.146067415730337
Maxence Lacroix,68.73913043478261,8.202898550724637,37.072463768115945,30.347826086956523,1.9275362318840576,0.8115942028985508,68.73913043478261,0.6666666666666666,0.782608695652174,39.85507246376812,0.6956521739130435,0.3623188405797101,41.98550724637681,0.2318840579710145
Mickey van de Ven,50.25,5.0,26.25,22.05,2.2,0.45,50.25,0.2,0.4,10.0,0.4,0.15,32.0,0.2
Maximilian Arnold,58.70114942528736,2.4827586206896552,12.20689655172414,34.747126436781606,12.505747126436782,0.4310344827586206,58.689655172413794,0.5172413793103449,0.7183908045977011,34.33908045977012,0.9252873563218392,0.7988505747126436,34.333333333333336,1.0689655172413792
Jonas Wind,29.15,1.05,3.6,16.55,9.3,2.75,29.15,0.55,1.05,29.165,1.45,1.15,22.65,3.35
Jakub Kamiński,24.0,0.2307692307692307,3.1538461538461537,9.23076923076923,11.692307692307692,1.9230769230769231,24.0,0.6153846153846154,2.230769230769231,27.36923076923077,2.0,0.6923076923076923,16.23076923076923,3.4615384615384617
Patrick Wimmer,35.92307692307692,0.5128205128205128,4.666666666666667,16.41025641025641,16.0,2.1794871794871797,35.92307692307692,1.9743589743589745,4.0256410256410255,42.59487179487179,2.282051282051282,1.5384615384615383,18.692307692307693,2.743589743589744
Luca Waldschmidt,22.51578947368421,0.1789473684210526,2.473684210526316,11.621052631578948,8.621052631578948,1.8421052631578947,22.45263157894737,0.5263157894736842,1.2210526315789474,22.771578947368425,1.3157894736842106,0.6421052631578947,16.378947368421052,2.747368421052632
Omar Marmoush,26.522727272727277,0.2954545454545454,2.5454545454545454,11.909090909090908,12.659090909090908,2.659090909090909,26.5,1.3636363636363635,3.590909090909091,30.413636363636364,2.863636363636364,1.5,18.863636363636363,3.659090909090909
Manuel Neuer,42.762962962962966,30.79259259259259,41.82222222222222,0.9333333333333332,0.0296296296296296,0.0296296296296296,42.762962962962966,0.0074074074074074,0.0074074074074074,0.7407407407407407,0.0296296296296296,0.0074074074074074,25.20740740740741,0.0
Noussair Mazraoui,45.18181818181818,1.3636363636363635,14.090909090909092,21.0,10.545454545454543,1.0,45.18181818181818,0.4545454545454545,1.0,30.3,0.4545454545454545,0.0909090909090909,31.272727272727277,1.3636363636363635
Benjamin Pavard,77.85987261146497,5.254777070063694,27.42038216560509,39.07643312101911,11.78343949044586,1.0636942675159236,77.85987261146497,0.2292993630573248,0.4203821656050955,16.772611464968154,0.4904458598726114,0.1910828025477707,52.43949044585988,1.515923566878981
Dayot Upamecano,78.82517482517483,6.223776223776224,33.11888111888112,43.53146853146853,2.937062937062937,0.7622377622377622,78.82517482517483,0.5454545454545454,0.7412587412587412,34.67412587412587,0.6643356643356644,0.3636363636363636,53.86013986013986,0.1958041958041958
Alphonso Davies,69.1304347826087,2.032608695652174,16.72826086956522,32.358695652173914,21.532608695652176,2.358695652173913,69.1304347826087,2.6956521739130435,4.489130434782608,55.53152173913043,2.065217391304348,1.1195652173913044,44.05434782608695,3.1630434782608696
Thomas Müller,50.04216867469879,0.5602409638554217,4.048192771084337,20.289156626506024,26.072289156626507,5.4156626506024095,50.036144578313255,0.572289156626506,0.9578313253012049,36.94096385542169,1.7771084337349397,0.7530120481927711,38.69879518072289,7.885542168674699
Joshua Kimmich,92.96385542168674,2.698795180722892,18.74096385542169,48.98192771084337,26.018072289156628,1.180722891566265,92.96385542168674,0.8132530120481928,1.4036144578313252,40.16265060240964,1.120481927710843,0.6144578313253012,64.97590361445783,2.409638554216868
Ryan Gravenberch,14.0,0.5,2.8,7.2,4.5,0.6,14.0,0.2,0.3,20.0,0.8,0.5,10.1,1.0
Marcel Sabitzer,49.151315789473685,1.111842105263158,7.1381578947368425,25.76315789473684,16.68421052631579,1.855263157894737,49.125,0.4605263157894737,0.881578947368421,26.742763157894736,1.0921052631578947,0.9736842105263158,34.01973684210526,3.5328947368421053
Jamal Musiala,30.943661971830984,0.323943661971831,3.352112676056338,13.71830985915493,14.507042253521126,3.436619718309859,30.943661971830984,1.732394366197183,3.028169014084507,54.87042253521126,2.014084507042253,1.4225352112676055,22.774647887323944,4.070422535211268
Serge Gnabry,41.528301886792455,0.3333333333333333,3.660377358490566,16.528301886792452,21.91194968553459,4.987421383647798,41.52201257861636,1.578616352201258,3.018867924528302,45.250314465408806,1.6352201257861636,0.8176100628930818,31.59748427672956,5.823899371069182
Makoto Hasebe,61.48412698412698,4.968253968253968,24.99206349206349,34.76190476190476,2.2777777777777777,0.0317460317460317,61.48412698412698,0.1587301587301587,0.2063492063492063,14.285714285714286,0.3809523809523809,0.238095238095238,37.8015873015873,0.2777777777777778
Tuta,64.48333333333333,6.783333333333333,30.916666666666668,30.73333333333333,3.566666666666667,0.6666666666666666,64.48333333333333,0.4666666666666667,0.6,35.0,0.8833333333333333,0.4,37.91666666666666,0.35
Obite N'Dicka,63.90756302521008,5.5210084033613445,28.008403361344534,31.798319327731093,4.705882352941177,0.957983193277311,63.90756302521008,0.3949579831932773,0.5966386554621849,24.860504201680676,0.9243697478991596,0.3277310924369748,38.45378151260504,0.5210084033613446
Ansgar Knauff,30.25,1.09375,7.875,13.0,10.15625,2.0,30.25,1.3125,2.59375,43.946875,1.34375,0.4375,16.53125,1.84375
Faride Alidou,9.75,0.0,1.625,5.625,2.625,0.25,9.75,0.25,0.875,10.4125,0.5,0.125,4.625,0.75
Kristijan Jakić,45.025,2.675,13.05,25.5,6.925,0.85,45.025,0.475,0.975,30.835,0.925,0.725,25.275,0.975
Sebastian Rode,43.34020618556701,1.4123711340206186,8.587628865979381,26.649484536082475,8.45360824742268,0.5876288659793815,43.34020618556701,0.3402061855670103,0.4536082474226804,24.22680412371134,0.6804123711340206,0.3402061855670103,27.123711340206185,1.154639175257732
Djibril Sow,47.300970873786405,1.4271844660194175,9.33980582524272,29.49514563106796,8.941747572815533,0.6213592233009708,47.300970873786405,0.3786407766990291,0.6893203883495146,25.080582524271847,1.203883495145631,0.5339805825242718,29.9126213592233,1.2524271844660195
Christopher Lenz,51.24675324675325,2.636363636363636,15.792207792207792,23.22077922077922,12.87012987012987,0.7142857142857143,51.24675324675325,0.6493506493506493,1.0389610389610389,33.44155844155844,0.987012987012987,0.4155844155844156,24.935064935064936,1.6233766233766234
Jesper Lindstrøm,30.41860465116279,0.3255813953488372,3.2790697674418605,12.27906976744186,15.255813953488373,3.627906976744186,30.41860465116279,1.0930232558139534,2.604651162790698,31.2953488372093,2.5348837209302326,1.302325581395349,19.37209302325581,4.372093023255814
Mario Götze,44.44303797468354,0.3670886075949367,3.79746835443038,21.417721518987346,19.60759493670886,2.518987341772152,44.43037974683544,0.6835443037974683,1.6835443037974684,31.0126582278481,1.4683544303797469,1.1898734177215189,34.075949367088604,4.734177215189874
Rafael Borré,26.377777777777776,0.3111111111111111,1.9333333333333331,12.6,12.311111111111112,2.7333333333333334,26.355555555555554,0.8,1.5555555555555556,34.63111111111111,2.577777777777778,0.7777777777777778,19.155555555555555,4.177777777777778
Emmanuel Torres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriele Marchegiani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliva Rutjens,6.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Eugenio Lamanna,27.0,25.0,27.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
Ognjen Stijepović,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Luca Sparandeo,17.0,0.0,4.0,13.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
Cheick Keita,16.666666666666668,0.3333333333333333,3.333333333333333,8.666666666666666,5.0,0.0,16.666666666666668,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,8.0,1.0
Giovanni Volpicelli,3.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Mattia Vitale,20.0,0.5,6.0,7.0,7.5,1.5,20.0,0.0,1.5,0.0,0.5,1.5,9.5,0.0
Simone Pontisso,15.0,0.0,1.0,14.0,0.0,0.0,15.0,1.0,1.0,100.0,0.0,0.0,13.0,0.0
Antonio Santurro,52.0,51.0,52.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
Deian Boldor,57.0,14.0,40.0,17.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
Cheick Diabaté,15.727272727272728,0.5454545454545454,0.9090909090909092,8.545454545454545,6.363636363636363,2.1818181818181817,15.727272727272728,0.0,0.5454545454545454,0.0,1.0,1.0909090909090908,12.909090909090908,2.8181818181818183
Han Kwang-song,13.857142857142858,0.0,0.7142857142857143,4.714285714285714,8.571428571428571,1.0,13.857142857142858,0.8571428571428571,2.142857142857143,25.51428571428572,1.8571428571428568,1.5714285714285714,11.571428571428571,3.571428571428572
Bacary Sagna,66.07692307692308,3.076923076923077,21.46153846153846,33.0,11.923076923076923,0.4615384615384615,66.07692307692308,0.1538461538461538,0.4615384615384615,15.384615384615383,0.5384615384615384,0.3076923076923077,45.69230769230769,0.8461538461538461
Lisandro López,34.0,3.0,17.0,17.0,0.0,0.0,34.0,1.0,1.0,100.0,1.0,0.0,20.0,0.0
Felipe Avenatti,17.181818181818183,0.6363636363636364,1.6363636363636365,9.727272727272728,5.818181818181818,1.0909090909090908,17.181818181818183,0.0909090909090909,0.2727272727272727,9.090909090909092,1.9090909090909087,0.7272727272727273,12.818181818181818,2.4545454545454546
Leandro Castán,47.285714285714285,4.214285714285714,25.571428571428573,21.0,1.0714285714285714,0.4285714285714285,47.285714285714285,0.2857142857142857,0.5,25.0,0.4285714285714285,0.0714285714285714,28.142857142857142,0.0714285714285714
Jagoš Vuković,45.66666666666666,10.066666666666666,28.6,16.066666666666666,1.5333333333333334,0.6,45.66666666666666,0.4666666666666667,0.4666666666666667,40.0,0.2,0.3333333333333333,22.066666666666663,0.0
Boukary Dramé,13.0,1.0,6.6,4.6,1.8,0.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
Gian Filippo Felicioli,19.33333333333333,0.8333333333333334,6.166666666666667,8.333333333333334,5.0,0.1666666666666666,19.33333333333333,0.5,1.3333333333333333,29.166666666666668,0.1666666666666666,0.0,9.5,1.3333333333333333
Giuseppe Rossi,15.666666666666666,0.1111111111111111,0.3333333333333333,7.222222222222222,8.11111111111111,1.7777777777777777,15.666666666666666,0.2222222222222222,0.5555555555555556,11.11111111111111,1.1111111111111112,0.7777777777777778,13.555555555555555,2.111111111111111
Simone Calvano,21.33333333333333,0.9333333333333332,4.933333333333334,13.8,2.8666666666666667,0.2,21.33333333333333,0.5333333333333333,0.6,20.0,0.4666666666666667,0.4666666666666667,12.133333333333333,0.6666666666666666
Franco Zuculini,19.181818181818183,0.6363636363636364,4.090909090909091,11.0,4.636363636363637,0.2727272727272727,19.181818181818183,0.8181818181818182,1.0,49.24545454545455,0.4545454545454545,0.5454545454545454,12.181818181818182,0.7272727272727273
Benedikt Höwedes,79.66666666666667,6.333333333333333,39.0,36.333333333333336,4.666666666666667,1.0,79.66666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,63.66666666666666,0.6666666666666666
Gianluca Gaudino,7.5,0.5,1.0,3.0,3.5,0.0,7.5,0.5,0.5,50.0,0.0,0.0,4.5,0.0
Nicolás Burdisso,55.41666666666666,7.25,30.20833333333333,24.416666666666668,1.0416666666666667,0.625,55.41666666666666,0.0416666666666666,0.0416666666666666,4.166666666666667,0.25,0.125,33.166666666666664,0.0416666666666666
Nicholas Pierini,8.666666666666666,0.0,0.3333333333333333,5.333333333333333,3.0,0.0,8.666666666666666,0.3333333333333333,0.6666666666666666,16.666666666666668,0.6666666666666666,1.3333333333333333,5.333333333333333,1.0
Cesar Falletti,17.46153846153846,0.1538461538461538,1.9230769230769231,9.076923076923077,6.538461538461538,1.0769230769230769,17.46153846153846,0.6923076923076923,0.9230769230769232,38.46153846153846,0.9230769230769232,0.9230769230769232,12.538461538461538,1.5384615384615383
Aristóteles Romero,11.333333333333334,0.1666666666666666,2.6666666666666665,7.166666666666667,1.8333333333333333,0.1666666666666666,11.333333333333334,0.1666666666666666,0.3333333333333333,16.666666666666668,0.5,0.3333333333333333,5.833333333333333,0.1666666666666666
Luca Crosta,25.0,24.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
Simone Lo Faso,20.5,0.0,1.5,9.0,10.0,0.0,20.5,0.5,1.0,25.0,0.5,1.0,18.5,1.0
Mamadou Kanouté,14.0,0.0,1.0,5.0,8.0,0.5,14.0,0.5,0.5,50.0,2.0,1.0,9.0,1.5
Alberto Brignoli,42.38461538461539,35.69230769230769,41.92307692307692,0.3846153846153846,0.0769230769230769,0.0769230769230769,42.38461538461539,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,16.0,0.0
Bright Gyamfi,23.444444444444443,1.1111111111111112,6.555555555555555,9.77777777777778,7.555555555555555,0.7777777777777778,23.444444444444443,0.3333333333333333,0.4444444444444444,27.77777777777778,0.4444444444444444,0.7777777777777778,13.444444444444445,1.1111111111111112
Gregory van der Wiel,39.0,3.8,16.6,17.8,4.8,0.0,39.0,0.2,0.4,20.0,0.4,0.4,22.0,0.2
Silvan Widmer,50.4,2.3142857142857145,14.742857142857142,23.228571428571428,13.028571428571428,1.5571428571428572,50.4,0.4285714285714285,0.9428571428571428,26.76142857142857,0.8571428571428571,0.3857142857142857,27.042857142857144,2.0428571428571427
Maurício,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefan Simić,31.77777777777778,5.333333333333333,19.666666666666668,11.22222222222222,0.8888888888888888,0.4444444444444444,31.77777777777778,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,14.11111111111111,0.0
Francesco Migliore,31.33333333333333,2.0,10.833333333333334,12.5,8.5,0.5,31.33333333333333,0.3333333333333333,0.6666666666666666,25.0,0.3333333333333333,1.0,16.5,2.0
Davide Di Gennaro,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
Lee Seung-woo,15.142857142857142,0.0,1.2142857142857142,8.5,5.714285714285714,0.5714285714285714,15.142857142857142,0.5714285714285714,0.9285714285714286,36.90714285714286,1.0,0.5714285714285714,11.714285714285714,1.0714285714285714
Senna Miangue,43.90909090909091,2.1818181818181817,11.818181818181818,18.0,14.454545454545457,0.7272727272727273,43.90909090909091,0.8181818181818182,1.4545454545454546,45.45454545454545,1.0909090909090908,0.3636363636363636,24.363636363636363,2.1818181818181817
Albano Bizzarri,36.28125,30.4375,36.1875,0.125,0.0,0.0,36.28125,0.03125,0.03125,3.125,0.03125,0.0,12.34375,0.0
Davide Biondini,18.0,0.1428571428571428,2.142857142857143,10.428571428571429,5.571428571428571,0.1428571428571428,18.0,0.0,0.0,0.0,0.1428571428571428,0.4285714285714285,13.285714285714286,0.7142857142857143
Niccolò Giannetti,11.875,0.375,1.375,6.125,4.375,1.25,11.875,0.375,0.75,7.5,0.875,0.375,9.25,1.875
Luca Vido,11.75,0.0,0.5,4.5,6.75,1.5,11.75,0.5,0.75,50.0,0.75,0.5,10.25,2.5
Enrico Bearzotti,37.5,3.5,15.166666666666666,15.666666666666666,6.666666666666667,0.1666666666666666,37.5,0.1666666666666666,0.5,16.666666666666668,1.8333333333333333,0.8333333333333334,20.83333333333333,1.3333333333333333
Antonio Caracciolo,41.60606060606061,8.727272727272727,27.24242424242424,12.969696969696969,1.5757575757575757,0.7878787878787878,41.60606060606061,0.2727272727272727,0.2727272727272727,18.181818181818183,0.3636363636363636,0.0909090909090909,21.727272727272727,0.2727272727272727
Petar Brlek,28.2,0.6,5.8,18.2,5.0,0.8,28.2,0.4,0.8,30.0,0.8,0.4,19.2,0.2
Isaac Cofie,31.0,0.8333333333333334,7.666666666666667,20.25,3.4166666666666665,0.1666666666666666,31.0,0.3333333333333333,0.3333333333333333,25.0,0.4166666666666667,0.3333333333333333,17.5,0.1666666666666666
Samuel Bastien,29.61904761904762,0.9523809523809524,5.761904761904762,15.238095238095235,9.047619047619047,0.3809523809523809,29.61904761904762,0.4285714285714285,0.8095238095238095,22.223809523809525,1.1904761904761905,0.6666666666666666,19.19047619047619,1.619047619047619
