Player,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,Prog
Christian Pulisic,18.193181818181817,23.306818181818183,76.08977272727272,235.8409090909091,47.52272727272727,11.522727272727272,13.488636363636363,82.87727272727273,4.840909090909091,6.079545454545454,69.99204545454545,0.5681818181818182,1.1022727272727273,30.53068181818181,0.1022727272727272,0.096590909090909,0.0625,0.8977272727272727,0.9772727272727272,0.7954545454545454,0.0568181818181818,1.4886363636363635
Mason Mount,33.9,42.625,78.28666666666665,487.78333333333336,136.68333333333334,19.575,21.741666666666667,89.75,9.383333333333333,11.775,77.05,2.3916666666666666,4.408333333333333,49.14833333333333,0.1833333333333333,0.1941666666666666,0.165,1.8083333333333331,3.05,1.3666666666666667,0.2083333333333333,3.033333333333333
Armando Broja,6.155555555555556,10.177777777777775,55.98222222222222,68.22222222222223,13.911111111111111,4.2,6.288888888888889,57.28888888888887,1.2666666666666666,2.2666666666666666,43.60444444444444,0.0666666666666666,0.2222222222222222,5.555555555555555,0.0,0.0222222222222222,0.0022222222222222,0.2444444444444444,0.3111111111111111,0.0666666666666666,0.0,0.4222222222222222
Kai Havertz,20.37142857142857,24.985714285714284,79.04714285714283,248.52857142857144,45.871428571428574,13.142857142857142,14.814285714285717,82.50571428571428,4.857142857142857,5.771428571428571,77.29857142857144,0.5571428571428572,0.7571428571428571,41.191428571428574,0.0857142857142857,0.0685714285714285,0.0571428571428571,0.6571428571428571,1.2428571428571429,0.7,0.0428571428571428,1.542857142857143
Raheem Sterling,28.90751445086705,35.52601156069364,80.90115606936415,341.77456647398844,67.72254335260115,19.57803468208093,21.641618497109828,89.93179190751445,6.3468208092485545,8.092485549132949,76.84566473988438,0.5606936416184971,1.138728323699422,29.74913294797688,0.2023121387283237,0.2092485549132948,0.1786127167630058,1.53757225433526,0.930635838150289,1.4277456647398843,0.1560693641618497,2.0635838150289016
Jordan Pickford,20.82051282051282,35.0974358974359,59.30358974358975,716.7179487179487,569.2666666666667,3.5128205128205128,3.528205128205128,85.26717948717948,7.717948717948718,7.866666666666666,93.98871794871796,9.435897435897436,23.374358974358973,41.09641025641025,0.0051282051282051,0.001025641025641,0.0015384615384615,0.0615384615384615,1.241025641025641,0.0461538461538461,0.0,0.0051282051282051
Nathan Patterson,28.7,37.9,74.76,428.9,150.0,16.7,18.9,86.66,10.0,13.0,76.01,1.5,4.0,44.55,0.0,0.03,0.04,0.3,0.9,0.4,0.1,1.1
Mason Holgate,29.923076923076923,39.93269230769231,70.7548076923077,621.0480769230769,221.16346153846155,9.846153846153848,11.673076923076923,80.7528846153846,14.89423076923077,17.865384615384617,78.32211538461539,4.903846153846154,9.086538461538462,52.1125,0.0384615384615384,0.023076923076923,0.023076923076923,0.2403846153846154,2.125,0.25,0.0576923076923076,1.8653846153846156
Ben Godfrey,37.576470588235296,44.90588235294118,81.18941176470588,673.8470588235294,213.78823529411764,15.647058823529411,17.49411764705882,86.92117647058824,18.141176470588235,20.28235294117647,87.61411764705882,3.235294117647059,5.482352941176471,53.75176470588234,0.0235294117647058,0.0223529411764705,0.0105882352941176,0.2235294117647059,2.0588235294117645,0.2588235294117647,0.0705882352941176,1.6352941176470588
Rúben Vinagre,17.62162162162162,23.97297297297297,71.35135135135134,249.7027027027027,80.51351351351352,10.945945945945946,12.64864864864865,79.8054054054054,5.27027027027027,7.432432432432432,63.96756756756757,0.7837837837837838,1.7567567567567568,33.648648648648646,0.0,0.0405405405405405,0.0324324324324324,0.2972972972972973,0.918918918918919,0.5135135135135135,0.4324324324324324,0.7027027027027027
Yerry Mina,37.976470588235294,44.22352941176471,81.90235294117647,738.1764705882352,250.49411764705883,12.458823529411765,13.870588235294118,85.26705882352941,20.16470588235294,22.058823529411764,85.83882352941178,4.482352941176471,6.658823529411765,60.39764705882352,0.0235294117647058,0.0211764705882352,0.0047058823529411,0.1764705882352941,1.6823529411764706,0.0588235294117647,0.0,1.8352941176470587
James Tarkowski,25.542105263157893,35.9,69.86789473684212,551.2210526315789,239.05263157894737,7.905263157894737,10.0,78.04842105263157,12.5,15.536842105263158,78.60263157894737,4.7,9.031578947368422,51.33894736842106,0.0263157894736842,0.0352631578947368,0.0231578947368421,0.2947368421052631,2.147368421052632,0.3210526315789473,0.0263157894736842,2.0105263157894737
Vitaliy Mykolenko,30.071428571428573,41.142857142857146,72.41785714285716,472.32142857142856,184.57142857142856,16.428571428571427,18.535714285714285,88.86785714285715,10.678571428571429,14.857142857142858,70.33571428571427,2.1785714285714284,5.285714285714286,39.11071428571428,0.0,0.0428571428571428,0.0357142857142857,0.6428571428571429,2.4642857142857144,0.75,0.4642857142857143,1.7857142857142858
Dele Alli,24.753968253968253,32.07142857142857,74.87222222222222,358.8968253968254,88.69047619047619,13.92063492063492,16.428571428571427,81.5420634920635,8.19047619047619,9.801587301587302,77.54206349206349,1.253968253968254,2.293650793650793,49.91666666666666,0.1507936507936507,0.1325396825396825,0.0928571428571428,1.0714285714285714,2.0793650793650795,0.992063492063492,0.0396825396825396,2.5793650793650795
Dwight McNeil,21.53020134228188,31.59731543624161,68.16510067114095,372.8926174496645,110.8523489932886,10.966442953020136,12.704697986577182,85.43557046979865,6.624161073825503,9.140939597315436,68.69261744966444,3.0201342281879198,6.563758389261745,44.66510067114094,0.1140939597315436,0.1536912751677852,0.1436241610738255,1.248322147651007,1.859060402684564,1.0067114093959733,0.5973154362416108,1.5503355704697988
Abdoulaye Doucouré,39.36931818181818,48.45454545454545,79.66477272727273,601.1988636363636,150.0056818181818,20.477272727272727,23.96590909090909,84.04829545454545,14.693181818181818,16.920454545454547,84.26590909090909,2.3579545454545454,3.4943181818181817,57.44090909090908,0.1022727272727272,0.0897727272727272,0.0613636363636363,0.8863636363636364,3.159090909090909,0.7556818181818182,0.0454545454545454,3.102272727272727
Alex Iwobi,24.149068322981368,30.832298136645964,76.19627329192545,377.14906832298135,109.42857142857144,12.956521739130435,14.68944099378882,84.48136645962732,8.521739130434783,10.583850931677018,78.1223602484472,1.7391304347826086,3.0559006211180124,46.06024844720498,0.1304347826086956,0.124223602484472,0.108695652173913,1.124223602484472,2.2111801242236027,1.291925465838509,0.217391304347826,2.900621118012422
Demarai Gray,15.157142857142857,21.01428571428572,72.0592857142857,235.55,50.25,8.307142857142857,9.442857142857145,82.72285714285715,4.478571428571429,6.171428571428572,67.29357142857141,1.4071428571428573,3.0285714285714285,38.19642857142857,0.0642857142857142,0.0935714285714285,0.0871428571428571,0.8642857142857143,0.8785714285714286,0.6071428571428571,0.1785714285714285,0.9714285714285714
Anthony Gordon,12.317460317460318,18.09523809523809,69.9968253968254,178.984126984127,46.92063492063492,6.888888888888889,8.476190476190476,80.82698412698413,3.920634920634921,5.492063492063492,68.72380952380952,0.7777777777777778,2.142857142857143,34.13650793650793,0.0476190476190476,0.0761904761904761,0.0539682539682539,0.7936507936507936,0.7142857142857143,0.5396825396825397,0.1746031746031746,1.0952380952380951
Emiliano Martínez,22.62135922330097,32.62135922330097,70.35922330097088,644.6601941747573,465.0873786407767,4.378640776699029,4.407766990291262,93.20388349514565,10.79611650485437,10.96116504854369,96.78058252427186,7.330097087378641,16.92233009708738,46.17766990291263,0.0,0.003883495145631,0.0019417475728155,0.0388349514563106,0.6407766990291263,0.0097087378640776,0.0,0.0
Matty Cash,31.50632911392405,44.34177215189873,70.0886075949367,534.3417721518987,199.0632911392405,15.455696202531646,17.620253164556964,87.326582278481,12.430379746835444,16.670886075949365,73.56962025316456,2.911392405063291,7.746835443037975,37.310126582278485,0.0632911392405063,0.070886075949367,0.0556962025316455,0.7088607594936709,2.2025316455696204,0.8227848101265823,0.5189873417721519,1.962025316455696
Ezri Konsa,30.641509433962263,36.86792452830189,81.4632075471698,568.0377358490566,196.49056603773585,11.08490566037736,12.528301886792454,87.46603773584904,16.60377358490566,18.433962264150946,87.14622641509432,2.5283018867924527,4.764150943396227,52.16603773584906,0.0188679245283018,0.0188679245283018,0.0084905660377358,0.2264150943396226,1.30188679245283,0.1132075471698113,0.0754716981132075,1.0566037735849056
Diego Carlos,44.29940119760479,52.32335329341317,82.09520958083831,915.8203592814372,353.76646706586826,13.844311377245509,15.155688622754491,90.0059880239521,23.18562874251497,24.940119760479043,89.87784431137725,6.526946107784431,10.80239520958084,57.65928143712575,0.0,0.0161676646706586,0.0161676646706586,0.2335329341317365,2.2994011976047903,0.1497005988023952,0.0419161676646706,1.9880239520958085
Lucas Digne,40.33112582781457,56.264900662251655,72.04172185430463,636.3907284768212,261.19867549668874,22.033112582781456,25.543046357615893,86.51258278145696,13.682119205298012,18.880794701986755,71.58741721854305,3.3509933774834435,7.728476821192053,42.91258278145696,0.1589403973509933,0.1688741721854304,0.1350993377483443,1.6622516556291391,2.4900662251655628,1.1589403973509933,0.7549668874172185,2.7019867549668874
John McGinn,26.75862068965517,35.31896551724138,74.91120689655172,530.4568965517242,192.29310344827587,10.655172413793103,12.448275862068966,84.16551724137932,10.78448275862069,13.172413793103448,81.0801724137931,4.491379310344827,7.370689655172414,60.75603448275862,0.1034482758620689,0.1043103448275862,0.0922413793103448,1.1637931034482758,4.336206896551724,1.0689655172413792,0.2413793103448276,3.7413793103448274
Douglas Luiz,30.205128205128204,36.6474358974359,80.56153846153845,547.4487179487179,157.97435897435898,12.583333333333334,14.301282051282053,85.48525641025641,13.121794871794872,15.0,84.55448717948718,3.58974358974359,5.57051282051282,59.828205128205134,0.0576923076923076,0.0544871794871794,0.0378205128205128,0.6346153846153846,2.9615384615384617,0.391025641025641,0.0833333333333333,2.602564102564102
Boubacar Kamara,49.492753623188406,56.65217391304348,85.02826086956522,820.036231884058,270.71014492753625,25.043478260869566,26.91304347826087,89.66594202898551,18.33333333333333,20.17391304347826,89.22608695652174,4.492753623188406,6.840579710144928,62.12246376811594,0.036231884057971,0.0398550724637681,0.0289855072463768,0.4855072463768116,4.028985507246377,0.3695652173913043,0.0144927536231884,3.079710144927536
Emi Buendía,25.41860465116279,33.36046511627907,76.88255813953488,391.8488372093023,124.72093023255816,14.19767441860465,16.476744186046513,85.91744186046512,7.011627906976744,8.988372093023257,74.96860465116279,2.6627906976744184,4.686046511627907,55.77441860465117,0.1511627906976744,0.169767441860465,0.1267441860465116,1.6744186046511629,3.081395348837209,1.3488372093023255,0.0813953488372093,3.3488372093023258
Jacob Ramsey,20.01408450704225,23.76056338028169,79.47887323943662,297.61971830985914,77.35211267605634,11.169014084507042,12.704225352112676,79.56760563380281,6.971830985915493,7.830985915492958,82.08309859154929,1.1126760563380282,1.4929577464788732,46.8056338028169,0.0422535211267605,0.0577464788732394,0.0323943661971831,0.5492957746478874,2.084507042253521,0.4084507042253521,0.0704225352112676,1.4929577464788732
Leon Bailey,9.25,14.53125,66.45625,145.125,34.1875,4.75,6.21875,78.240625,2.90625,4.21875,64.078125,0.875,2.1875,29.740625,0.125,0.0875,0.09375,0.59375,0.375,0.5625,0.21875,0.875
Cameron Archer,1.3333333333333333,1.7777777777777777,56.66666666666666,18.88888888888889,8.11111111111111,0.8888888888888888,0.8888888888888888,44.44444444444444,0.4444444444444444,0.6666666666666666,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
Philippe Coutinho,33.05785123966942,40.33884297520661,81.34628099173555,481.099173553719,121.2809917355372,18.99173553719008,21.1404958677686,89.46280991735537,9.983471074380166,11.818181818181818,81.04132231404958,2.1487603305785123,3.983471074380165,45.70826446280992,0.1487603305785124,0.1429752066115702,0.1495867768595041,1.1487603305785123,3.4297520661157024,1.3140495867768596,0.1570247933884297,3.31404958677686
Ollie Watkins,14.825581395348838,21.186046511627907,70.08720930232558,178.61627906976744,33.627906976744185,9.895348837209305,12.77906976744186,77.21627906976745,3.2790697674418605,4.72093023255814,65.52325581395348,0.3488372093023256,0.686046511627907,29.36046511627907,0.1162790697674418,0.1244186046511627,0.0883720930232558,1.0465116279069768,0.9767441860465116,0.5348837209302325,0.0581395348837209,0.9883720930232558
Danny Ings,9.993006993006992,15.482517482517483,64.89370629370629,137.2027972027972,35.64335664335665,5.7622377622377625,7.727272727272727,72.44125874125875,2.797202797202797,4.146853146853147,64.05664335664335,0.5804195804195804,1.3776223776223775,27.92447552447552,0.1048951048951049,0.0657342657342657,0.0454545454545454,0.7762237762237763,0.8741258741258742,0.5454545454545454,0.0489510489510489,1.3076923076923077
Mark Travers,20.454545454545453,29.0,71.04545454545455,633.8181818181819,466.54545454545456,5.0,5.0,100.0,8.181818181818182,8.363636363636363,97.95454545454544,7.181818181818182,15.454545454545457,46.845454545454544,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0909090909090909
Jefferson Lerma,36.90384615384615,45.57692307692308,79.8048076923077,629.8846153846154,197.29807692307693,17.26923076923077,20.096153846153847,83.7701923076923,15.125,17.442307692307693,86.09423076923076,3.423076923076923,5.557692307692308,58.642307692307696,0.0288461538461538,0.0394230769230769,0.0278846153846153,0.4903846153846153,3.855769230769231,0.375,0.0192307692307692,2.980769230769231
Chris Mepham,31.9,38.4,78.62750000000001,603.55,214.75,11.325,12.475,86.42,17.2,19.425,84.13250000000001,3.0,5.275,55.00999999999999,0.025,0.0174999999999999,0.0125,0.125,1.35,0.025,0.0,1.3
Lloyd Kelly,26.692307692307693,35.61538461538461,72.80000000000001,531.5384615384615,229.3846153846154,8.076923076923077,9.461538461538462,84.06923076923077,14.923076923076923,17.307692307692307,83.9,3.3076923076923075,7.461538461538462,50.98461538461538,0.1538461538461538,0.0307692307692307,0.0538461538461538,0.3846153846153846,1.2307692307692308,0.2307692307692307,0.1538461538461538,0.6923076923076923
Adam Smith,33.619565217391305,42.07608695652174,78.43695652173912,510.5434782608696,185.58695652173915,19.42391304347826,21.67391304347826,88.9608695652174,11.456521739130435,14.206521739130435,78.94782608695651,1.9782608695652173,4.108695652173913,42.19891304347826,0.0652173913043478,0.0380434782608695,0.0315217391304347,0.5543478260869565,2.532608695652174,0.5543478260869565,0.2282608695652173,2.2717391304347827
Jordan Zemura,20.272727272727277,28.545454545454547,70.52727272727273,295.3636363636364,157.72727272727272,11.818181818181818,13.909090909090908,84.11818181818181,6.636363636363637,8.818181818181818,67.55454545454546,0.9090909090909092,2.5454545454545454,17.418181818181818,0.0909090909090909,0.0727272727272727,0.0727272727272727,1.0909090909090908,1.7272727272727273,0.6363636363636364,0.2727272727272727,1.5454545454545454
Lewis Cook,27.33333333333333,34.82142857142857,74.9297619047619,499.3928571428572,158.64285714285714,12.011904761904765,14.214285714285714,78.04285714285714,11.345238095238097,13.238095238095235,76.22857142857141,3.4166666666666665,5.440476190476191,55.620238095238086,0.0476190476190476,0.0488095238095238,0.05,0.7142857142857143,3.630952380952381,0.6071428571428571,0.1309523809523809,3.142857142857143
Ben Pearson,13.4,16.8,56.66,256.0,73.0,5.0,6.2,65.76,6.8,8.0,49.52,1.4,2.2,42.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.4
Philip Billing,25.548387096774192,35.29032258064516,71.0225806451613,431.5483870967742,118.247311827957,12.623655913978494,15.67741935483871,79.58172043010752,9.161290322580646,12.075268817204302,74.88279569892472,2.7311827956989245,5.032258064516129,47.29139784946237,0.021505376344086,0.0505376344086021,0.0376344086021505,0.5161290322580645,1.924731182795699,0.4516129032258064,0.1397849462365591,1.7849462365591398
